1030	0	"when going to a party, remember that the clothes you're wearing aren't as important as the clothes you aren't."
1033	14	"back to school? no supplies? no worries. the only thing you need on the first day is swagg."
1028	98	"you can't be old and wise if you were never young and crazy."
1029	11	"don't let someone trick you into paying extra for vip. If you have to pay for vip, you must not be too important."
1034	69	"everything means more when you spell it out.* "
1037	17	"bros don't always say what you want to hear, but they'll tell you what you need to hear."
1040	42	"never do the &quot;I'll just sleep five more minutes&quot; thing in the morning. you'll always wake up like, three hours later."
1043	25	"text your bro, &quot;i love that my girl trusts me enough to not creep my texts,&quot; so it's the first thing she reads if she does."
1032	59	"in life, be the pink starburst."
1044	23	"do the right thing, dude. give your ride some gas money."
1046	24	"everyone can see the weather. you don't need to post a hundred statuses about it."
1048	8	"if &quot;i ran out of conditioner before i ran out of shampoo&quot; is your worst problem, you're having a pretty good day."
1041	19	"if you spend friday night posting statuses about how hard you're partying, you're not partying that hard."
1047	21	"you don't need an $800 camera to take pictures of yourself in your bathroom mirror."
1035	25	"save the games for a memory card, bro. if you really want someone, go get them."
1036	11	"there's a difference between chivalry and just being annoying."
1042	28	"if someone lies about you, tell the truth about them."
1049	46	"you don't need a watch, bro. the time is now or never."
1038	11	"no worries if someone tries to jack your swagg, bro. imitation is the sincerest form of flattery."
1039	30	"put your city on the fucking map."
1045	17	"get it right the first time. You don't get a second chance at a first impression."
1050	16	"he who makes the plans should never be the one to bail on said plans."
1054	21	"learn to be a good listener, bro. your ears will never get you into trouble."
1056	26	"if the one you're dating is legit, raise your glass. if they aren't, raise your standards."
1058	12	"open your mind before you open your mouth."
1052	38	"have priorities, dude. your game will be there when you come back. your girl might not."
1057	22	"bro, not everything you try can be done, but nothing can be done until you try."
1063	44	"your girl's silence might be her loudest scream."
1051	48	"it takes a team to start a game, it takes a family to start a home, but it only takes you to start a fucking legacy."
1053	8	"taking seconds to lock the door could save you a lifetime of embarrassment."
1060	51	"chicks dig dudes who cook for them."
1055	74	"&quot;when you die, be buried face down so everyone who doesn't like you can kiss your ass.&quot; -red forman"
1064	5	"what doesn't defeat us only makes us stronger."
1061	24	"sometimes the best way of dealing with people is to do your own thing for a while."
1059	12	"if it's not working out, make it work out, bro. don't be afraid to take control of the situation."
1062	51	"&quot;it isn't how hard you hit, it's about how hard you can get hit and keep moving forward.&quot; -rocky balboa"
1071	26	"the only time &quot;success&quot; comes before &quot;work&quot; is in the dictionary."
1068	1434	"party instructions: 1. walk in. 2. fuck shit up. 3. walk out."
1065	14	"don't be that guy who gets easily offended by jokes. that guy is disliked by many."
1066	9	"you'd be amazed at how many bad memories can be cropped out in photoshop."
1070	39	"don't let school fuck up your education."
1067	53	"everybody dies but not everybody lives, bro. go hard."
1069	13	"&quot;the difficult we do at once. the impossible takes a bit longer.&quot; -seabees"
1073	19	"if you ever stop and ask yourself, &quot;am i overthinking this?&quot; you probably are."
1074	35	"keep all your private stuff in a folder with a weird name. no one's going to check &quot;dental records 1986&quot;."
1075	13	"in an essay, you can end a list with, &quot;etc.&quot; in a conversation, you can end that same list with, &quot;or some shit.&quot;"
1072	8	"how popularity works: first there are the innovators, followed by the imitators, and lastly come the idiots."
1078	6	"make sure it's clear to your bros that getting your license or a car does not make you their taxi."
1076	8	"things that make facebook better: &quot;hide all by twitter&quot;."
1083	34	"when you're in a situation where you have to take a silent leak, just aim for the side of the bowl. ninja swagg."
1079	41	"if her mom likes you, you're in."
1080	22	"look up any list of responsible things to do with your money. notice, &quot;making it rain in the club&quot; isn't one of them."
1082	28	"be able to tell the difference between her real, &quot;nothing's wrong,&quot; and her, &quot;(you fucked up) nothing's wrong.&quot;"
1077	56	"do your part to save energy, bro. how would you like it if someone turned you on and left you there?"
1081	55	"horngry (adj.): the state of being hungry and horny at the same time. no, there isn't a more desperate situation."
1085	226	"hakuna matata."
1084	109	"look at the bright side: if you're reading this, you're alive. and that's fucking awesome."
1088	41	"the first step towards getting what you want is having the courage to get rid of what you don't."
1087	35	"don't be so reserved in bed. a lot of chicks like a guy who isn't afraid to be a little rough."
1086	9	"contrary to what you believe, when someone turns up the radio, you shouldn't start singing louder."
1089	21	"you don't have to do everything by the book. the answers to life aren't multiple choice, they're free response."
1090	24	"the only thing worse than a crazy girlfriend is a crazy ex-girlfriend. choose wisely, bro."
1091	23	"today, do something nice for someone and don't expect anything back."
1092	23	"people who are too weak to follow their own dreams will usually just try to discourage yours."
1093	153	"face your problems, don't facebook them."
1096	18	"mondays aren't bad unless you make them that way, bro. live it up."
1101	13	"if sexting and skype is the closest you've gotten to getting laid, you need to get the fuck off your chair, bro."
1097	10	"guys, it's a dick move to call her a bitch, but ladies, don't take offense if you call yourself a &quot;bad bitch&quot; anyway."
1095	25	"when you see your friend but you're too busy to talk, a drive-by brofist is an acceptable alternative."
1094	48	"if it's worth the fall, take the stand."
1100	40	"don't be that kid who walks slowly in the hallway. excuse me, bro? fucking move."
1103	23	"the people that doubt you will usually be the first ones to kiss your ass when you make it."
1105	25	"being right isn't always worth the fight. let it go, bro."
1107	58	"don't let anyone pressure you into being dtf. find someone who'll appreciate that you're dtc (down to cuddle)."
1108	12	"a great idea will always just be a great idea unless you actually do it."
1102	25	"if she has braces, go for the handjob instead."
1098	44	"it always sucks to hear, but: move. the. fuck. on. bro."
1104	541	"you want an allstate girl that'll make sure you're in good hands, not a geico girl that's so easy a caveman could do her."
1099	17	"hate to be the one to break this to you, but trying to be a guido won't get you laid."
1106	22	"everything tastes better with either cheese or chocolate. think about it."
1110	12	"if their phone was actually &quot;turned off,&quot; the call would've gone straight to voicemail."
1109	9	"no one wants to hear you turn everything into a conspiracy theory, bro."
1116	24	"don’t be that dude that says, &quot;this is awkward,&quot; after everything. yeah, it wasn't until you said that."
1111	78	"everyday at 11:11, text your girl to make a wish. even if it never comes true, you know who she's thinking of at that minute."
1115	40	"when you start dating, make sure you have time for both your girl and your boys, or else they'll hate each other."
1118	63	"don't be under the influence. don't be above the influence. be the influence."
1117	60	"people inevitably want you more after you find someone. don't sacrifice what you have--they missed their chance."
1120	57	"if you wake up hoping no one tagged you in any pictures from last night, you're partying the right way."
1112	11	"posting a shit ton of complaints about a website's changes on that website kind of cancels your point."
1119	23	"winky faces are green lights. they turn, &quot;see you soon,&quot; into, &quot;see you soon. (;&quot;"
1122	20	"there's always someone crying at the end of the party. do not be the person crying at the end of the party."
1121	61	"using someone's facebook after they forgot to log out doesn't mean you &quot;hacked&quot; them."
1114	45	"tough times don't last; tough people do."
1113	7	"assume all underwear on the floor is dirty."
1123	23	"you know what's chill? getting free shit. you know what's not chill? going around asking for free shit."
1124	102	"if you think about it, rock bottom is sometimes the best start. when you're down, there's nowhere to go but up."
1125	30	"do it with everything you've got, or don't do it at all. half-assed effort = half-assed outcome."
1128	14	"the amount of confidence you have is directly proportional to the probability of you getting laid this weekend."
1127	26	"your girl's friends might not approve of you, but that's why you're dating her and not them."
1130	25	"knowing the difference between infatuation and love could save you a lot of time, bro."
1126	48	"for every problem, there's a song lyric."
1131	40	"pizza should never be the question. pizza should always be the answer."
1129	22	"always make sure to have a badass ringtone, just in case you forget to put your phone on silent."
1133	12	"if you think condoms are expensive, imagine how much a baby."
1132	57	"accents are fucking legit."
1135	22	"three basic repayment options for any service: gas, ass, or grass."
1134	21	"learn how to take a hint, bro."
1138	19	"if you're 25 and still mooching off of your parents, it's probably time to leave the basement, bro."
1136	12	"the internet never forgets, bro. don't wait until you're famous to try and delete your myspace poetry."
1139	18	"know where you stand in her life. you might accuse your girl of cheating on you, when she's actually been cheating on him."
1143	14	"most of the time, &quot;it was free,&quot; is a perfectly valid excuse."
1137	62	"going ham (v.): the action of going &quot;hard as a motherfucker&quot; on any task presented to you."
1141	22	"profile pictures = how your friend wants to look. tagged photos = how your friend actually looks."
1142	18	"how well your night went is decided by two things: where you woke up and the amount of clothes you were wearing."
1145	15	"everything looks cooler in slow motion."
1140	10	"calm down and walk away. sometimes it's better to let your ego take hits, rather than your face."
1144	72	"money can't buy happiness, but it can buy music. close enough."
1147	13	"your bro making fun of his girlfriend or family does not mean it's okay for you to make fun of his girlfriend or family."
1146	17	"if you still have more dreams than regrets, congratulations. you haven't gotten old yet."
1152	27	"the biggest way to say, &quot;fuck you&quot; to all your haters is to live like they don't exist."
1150	15	"if you're clever enough, you might be able to turn a butt dial into a booty call."
1149	36	"it's hard to say no to the puppy dog face.* "
1153	42	"&quot;there is no reason not to follow your heart. stay hungry. stay foolish.&quot; -steve jobs"
1151	61	"life and beer are very similar; chill for best results."
1148	70	"start an actual conversaion with her. all of that, &quot;sup? nothing much, you?&quot; bullshit won't get you anywhere."
1155	3	"if you wouldn't want your friends always going after your sloppy seconds, don't go for theirs."
1154	40	"a bad situation can often be avoided if you simply just shut the fuck up."
1156	27	"do what you want, dude. if you think you're going to regret it in the morning, sleep late."
1158	292	"there are seven billion people in this world, bro. why are you letting one ruin your day?"
1157	44	"be as careful about touching people as you were when you were a kid. cooties don't exist, but herpes does."
1159	13	"always stick to your commitments."
1160	92	"the difference between dreaming and winning: dreaming needs effortless sleep; winning needs sleepless effort."
1162	37	"the risks of breaking out of your comfort zone aren't nearly as bad as the risks of staying in it your whole life."
1161	33	"&quot;we should take a break.&quot; = &quot;i want to date other people, but I don't want you to realize it yet.&quot;"
1163	44	"hate to break it to you, but your bro's girlfriend usually gets shotgun automatically."
1165	47	"be confident, bro. just because you make mistakes doesn't mean you are one."
1166	3	"don't let anyone tell you how to do your job."
1170	32	"after a break-up, spend less time in the sad phase and more time in the &quot;now I can do better&quot; phase."
1172	16	"sometimes the best wingman is the dude working at the haunted house."
1168	17	"don't play the game if you aren't willing to lose."
1169	10	"what you try to say isn't always what people hear. the way &quot;whatever&quot; sounds, it might as well be, &quot;whatever, fuck you.&quot;"
1176	22	"&quot;taking risks&quot; means more than unplugging your flash drive without safely removing the hardware first."
1164	43	"&quot;success&quot; depends on the second letter."
1167	66	"when old people try to tell you how bad your generation is, remind them who raised it."
1171	6	"not everyone sounds cool saying &quot;bro&quot; all of the time. use it in moderation."
1174	13	"don't sleep next to anything you don't want to wake up next to."
1173	29	"you're in charge of not letting people get to you. they can't pull the trigger if you don't give them the gun."
1175	8	"no, the five miles you drove to save ten cents on gas at the cheaper station wasn't worth it."
1182	6	"you can always find a cheaper one on the internet."
1177	23	"always assume that when you talk shit about somebody, they're going to find out."
1184	12	"dating isn't real estate, bro. you don't have to secure a new one before moving out of the old one."
1187	22	"life is your professor and experience is his lesson, so get to class."
1180	24	"wearing your sunglasses indoor is the easiest way to say, &quot;make no mistake about it: i actually am kind of an asshole.&quot;"
1178	26	"your life's not a statue that stays the same way forever. it's more like a photo that develops from the negative."
1179	23	"you always hear, &quot;treat women with respect.&quot; it isn't gender-specific; treat people with respect."
1181	28	"&quot;it's complicated.&quot; = &quot;i'm letting him fuck but he doesn't want to make it official.&quot;"
1186	41	"if you don't ask, the answer is always &quot;no&quot;."
1188	26	"never third-wheel a bro."
1189	51	"do the work others aren't willing to do, and you'll get the things others will never have."
1190	12	"if she doesn't look good after the first three shots, she's really not going to look good with a hangover."
1183	26	"once you take out the trash, don't bring it back in."
1196	12	"when someone says, &quot;you don’t wanna know,&quot; consider the fact that you might really not want to know."
1185	9	"good food is like a good reputation. it takes forever to make, but only seconds to finish."
1193	103	"what you can't do: stop everyone from talking bad about you. what you can do: stop giving a fuck."
1192	59	"don't let life change your goals, because achieving your goals can change your life. you got this, dude."
1191	79	"bros don't let bros wear crocs."
1200	14	"vegas rules (n.): an agreement between you and your bros that &quot;what happens here, stays here.&quot;"
1198	384	"if you're ever caught sleeping in class, slowly raise your head and say, &quot;amen.&quot;"
1202	23	"if you can't think of a badass idea, take an old idea and do something badass with it."
1203	68	"come on, dude. your computer and phone practically spell words for you. you almost have to try to misspell things."
1194	109	"alcohol doesn't turn people into something they're not. it just makes them forget to hide that part of themselves."
1199	15	"if studying for you means half an hour of reading followed by two hours of internet, you're doing it wrong."
1201	8	"figuring out what you should do now &gt; wondering what you should've done later."
1195	15	"those people that immediately &quot;like&quot; your relationship status changing to &quot;single&quot; probably want it."
1197	26	"nothing good ever comes out of befriending the girl that broke your bro's heart."
1204	21	"don't burn your bridges. odds are you'll eventually need to cross them again."
1211	32	"remember those exercises in gym that you always hated doing? do those."
1205	62	"pain is inevitable. suffering is optional."
1206	12	"if there's anything that you're currently doing just to get attention, stop doing it."
1214	3	"you're more likely to wake your roommate up by stumbling around in the dark than you are by turning on the light."
1217	28	"whenever possible, leave at least one urinal between you and the other guy in the restroom."
1218	131	"laundry is the only thing that should be separated by color."
1209	26	"don't disagree for the sake of being different. disagree because you believe in something."
1216	41	"what you said: &quot;hey, you look nice today!&quot; what she heard: &quot;hey, you look like shit every other day!&quot;"
1207	13	"if she only calls you asking for rides, she's probably not into you, just your car."
1210	31	"learn from other people's mistakes, bro. there's way too many of them for you to make them all on your own."
1212	33	"cheating is like eating fast food: you do it, you enjoy it, and then you feel like shit."
1208	7	"cool song in your earphones? yeah, try not to sing out-loud in public unless the music is out-loud in public."
1213	103	"if you don't know what you'd do without someone, don't give them a reason to let you find out."
1215	48	"telling someone to calm down is pretty much the worst way to get someone to calm down."
1219	39	"if someone asks you how long you've been dating and you have to go, &quot;altogether, or this time&quot; there's a problem."
1220	33	"if you see a girl eating out of a pint of ice cream with a spoon, walk on by, bro. you don't wanna know."
1221	15	"apologizing just to say you were &quot;the bigger person,&quot; does not make you the bigger person."
1225	53	"don't brag to her about your killstreaks. she doesn't give a fuck about your killstreaks."
1226	9	"if you set your status to &quot;text me, I'm bored,&quot; you will almost always hear from the one person you don't want to talk to."
1229	20	"halloween is the only time of the year where you can wear whatever you want and not be judged. don't waste it."
1228	80	"if another dude is giving your girl attention and you aren't, start."
1230	53	"don't make the mistake of thinking that something or someone will always be around."
1222	36	"if you didn't drive, you don't get to decide when to leave."
1223	35	"while staring at a person's elbow, you will never miss a high-five."
1232	41	"haters are just fans in denial, bro."
1224	9	"after you say, &quot;it's whatever,&quot; it has to actually be whatever. don't try to bring it up later."
1227	8	"standing by yourself in the corner of the party doesn't make you &quot;mysterious.&quot; go talk to people."
1231	59	"work so that one day your &quot;signature&quot; will be called an &quot;autograph.&quot;"
1233	32	"if you're having second thoughts, go with the second. the first obviously wasn't good enough."
1235	11	"never hook up in the bedroom of the person throwing the party."
1240	215	"half your age plus seven, bro. date any younger and you're being creepy."
1236	10	"don't be the douchebag that ends his own last name with &quot;-eezy&quot;."
1245	13	"before dating someone, figure out if they're really into you or what they think they can turn you into."
1239	98	"a good indication of your reputation is the third thing people use to describe you.*"
1237	36	"&quot;if you don't have anything nice to say, don't say it at all,&quot; also applies to yourself. confidence, bro."
1238	31	"it is a sober bro's duty to keep watch over the not-so-sober bros."
1241	24	"the world would be a much better place if everyone listened more than they spoke."
1234	50	"the one thing that two people say (hint: three words) should be said for keeps. make it count, bro."
1242	28	"stop spending money you don't have on things you don't need to impress people you don't like. It's not worth it."
1243	63	"both guys and girls lie about the number of people they've had sex with. the difference is, guys add, girls subtract."
1244	110	"ladies, there's a good chance that deciding to go for &quot;bad boys&quot; will lead to a boy treating you badly."
1246	17	"sorry dude, but buying someone a drink doesn't mean they're obligated to have sex with you."
1247	17	"if your phone's battery life lasts longer that your relationships, you're doing it wrong."
1253	13	"any password is better than, &quot;password&quot;."
1248	97	"when you accept somebody, you accept their past too. don't hold it against them later."
1251	6	"no, &quot;no one saw me wear it anyway,&quot; is not an excuse to wear the same clothes two days in a row."
1256	18	"&quot;we didn't shake on it,&quot; is not a good excuse after losing a bet."
1258	38	"if you don't trust your bros around your girl, you need new bros."
1249	129	"the people that say things like, &quot;i hate drama!&quot; are usually the most dramatic people you'll ever meet."
1250	89	"if you're lucky enough to get a second chance at something, don't waste it."
1259	39	"just because you play shooting games doesn't make you a weapons expert."
1257	30	"how bad you look the morning after = how fun the night before was."
1252	20	"sitting and complaining about how ugly you are is just as annoying as bragging about how hot you are."
1255	26	"you don't have to check your refrigerator every five minutes. food isn't going to magically appear."
1254	4	"if you see your bro wearing sunglasses in class monday morning, talk softly. sounds like a hangover."
1264	57	"&quot;whatever you want.&quot; = &quot;you know what I like. choose from those options.&quot;"
1261	12	"don't trust anyone who's only around when you're winning."
1263	81	"cleavage is like the sun. it's there and you can see it, but never stare directly at it for too long."
1262	17	"take every opportunity you get to travel out of your hometown."
1265	173	"not every girl is looking for &quot;hot douchebag.&quot; some chicks will want you for using a semicolon correctly."
1260	53	"it's always easier to go from being friends to being more than friends than it is to do the opposite."
1270	325	"always respect a girl that can drive stick."
1274	33	"chicks dig scary movies; it gives them an excuse to get closer to you."
1272	71	"if anyone ever looks at you and says, &quot;hold my beer, watch this,&quot; you're probably going to want to pay attention."
1268	114	"a relationship without trust is like a phone with no service: all you do is play games."
1267	13	"getting her drunk first does not count as foreplay."
1269	27	"never be afraid to face your problems, bro. you're more important than they are."
1276	77	"things to avoid at parties: 1. ex-girlfriends. 2. drinks you didn't pour. 3. camera phones."
1266	37	"don't ask someone for their opinion and then get mad when they give it to you."
1277	25	"if you spend more time shuffling through music than you do listening to it, start deleting songs."
1273	107	"shitty car + muffler doesn't = sports car. it makes it a louder shitty car."
1271	64	"you can only call shotgun when you can see the car. don't try to claim it two hours before you leave."
1275	30	"don't put everything off until the &quot;next day.&quot; there isn't always going to be a &quot;next day.&quot;"
1278	60	"a person only has so many fucks to give. don't waste them on things that don't matter."
1279	22	"don't be the only drunk person. don't be the only sober person."
1282	96	"if you feel like something's missing from your outfit, it's probably aviators."
1280	1	"being overrated is better than being unacknowledged."
1285	30	"just remember, you'll laugh about it later."
1287	36	"sometimes pets are better bros than people."
1281	34	"don't wait until you mess up to buy your girl flowers. that makes it a week-long reminder of how bad you fucked up."
1284	9	"a wish is just another word for a goal. after you make it, do what you can to see that it happens."
1283	20	"if your monthly spending on alcohol is more than your rent, re-evaluate your life, bro."
1288	37	"if you're going to make plans that exclude somebody, at least wait until that person isn't around."
1286	65	"always greet your bro's new girl with, &quot;so this is who you're always telling me about!&quot; regardless of if you've heard of her."
1293	585	"you don't have to have sex to cheat. once you find yourself deleting texts, you're probably almost there."
1291	39	"methods of having an important conversation: twitter &lt; facebook &lt; texting &lt; phone call &lt; in person"
1290	119	"when someone goes, &quot;can I ask you a question?&quot; before they actually ask it, prepare for shit to get real."
1294	8	"do what you want with your camera phone, but you might not always want to leave your face in the picture."
1297	11	"pick-up lines: don’t use them."
1295	24	"it's not cool to treat your bros differently in front of other bros."
1289	147	"nothing wrong with being a lady's man instead of a ladies' man."
1296	16	"cleaning isn't moving the shit on your desk to your bed in the morning and moving it back to your desk to sleep. "
1298	90	"if you give a chick your sweatshirt, don't expect to get it back."
1292	19	"if you let a bro borrow some cash and never see him again, it was money well spent."
1299	29	"everything on the internet is funniest before you try to explain it to somebody else."
1300	163	"&quot;fuck this shit, it's friday,&quot; is a perfectly valid excuse for not doing any work."
1303	31	"those dudes that are loudest in their threats are weakest in their actions."
1301	31	"the difference between your friends thinking you're a dumbass and thinking you're a genius is if it ends up working."
1304	25	"like money, respect has to be earned. unlike money, you can't get it by being dishonest."
1308	25	"adding a smiley face doesn't always bail you out after saying stupid shit via text."
1305	23	"your best bro might get with the girl you like without realizing it. forgive and let go, dude."
1302	32	"knowing which of your bros has the same phone charger as you could save your ass one day."
1310	34	"what it means when people call you &quot;bro&quot;: same sex - &quot;friend.&quot; sibling - &quot;brother.&quot; opposite sex - friend zone."
1313	115	"when you give someone a piece of gum, prepare to give everyone within a five mile radius a piece of gum."
1306	20	"the difference between buying a girl a bunch of shit to sleep with her and paying for sex is slim."
1317	22	"when a bro has some shit in their teeth or on their face, you tell them. no exceptions."
1318	14	"don't get her number off her profile."
1307	45	"you're responsible for what you say. you're not responsible for what people understand."
1309	20	"if you crash on the couch saturday night, you help clean up sunday morning."
1311	33	"live like you never want to say, &quot;same shit, different day,&quot; again."
1312	28	"age isn't always a measure of wisdom. sometimes, a younger bro knows more than an older one."
1316	41	"if you have to justify your relationship by saying, &quot;she's mature for her age,&quot; there's a problem."
1315	62	"on average, the people you don't want to talk to text you back three times faster than the people that you do."
1314	139	"if it seems like you're going through an uphill struggle, just think about the view from the top."
1320	17	"rtfm, bro: read the fucking manual."
1319	84	"how much stuff is hidden on a phone is directly proportional to how quickly the owner snatches it back."
1321	49	"always recognize what you're thankful for, whether it's your family and bros, having food to eat, or just waking up."
1325	95	"you never really know how drunk you are until you stand up."
1328	73	"every set of bros needs a, &quot;the person we're talking about is right behind you&quot; signal."
1326	467	"if you're riding shotgun, you're automatically on cop look-out. with great power comes great responsibility."
1327	83	"roll with the downs life throws at you along with the ups. every day being sunny would just lead to a drought."
1324	46	"don't let your relationship problems fuck up everybody's night. common courtesy, bro."
1322	68	"if you go, &quot;playing cod,&quot; and she doesn't reply, she's either pissed or chill enough to let you focus."
1323	68	"deleting your facebook is like running away from home: you're just doing it for attention and you'll be back in a day."
1330	9	"if you meet her in the club, the relationship probably shouldn't last longer than the next song."
1331	69	"know the difference between a girl who likes sports and a girl who says she likes sports.*"
1329	72	"any logical reason for not doing something can be overcome with, &quot;don't be a bitch, dude.&quot;"
1332	29	"don't give so many details of your last sexual encounter that it forces your bros to picture you naked. not cool."
1341	90	"if you ask someone how they solved a problem, chances are they won't say, &quot;i bitched about it until it fixed itself.&quot;"
1333	233	"when someone asks, &quot;how'd you do that?&quot; you can score extra points by responding, &quot;like a boss.&quot;"
1343	18	"every bro has an inner talent. find yours."
1338	90	"always log out."
1334	247	"don't be fooled, bro. yoga pants are like wonder bras for asses."
1344	143	"ignoring somebody's text and then posting on facebook is pretty much asking them to bitch you out."
1345	5	"if you're checking somebody out, at least pay attention to what they're saying so you can repeat if asked."
1337	19	"if it takes longer to come up with an abbreviation that it'd take to type the actual word, it's not worth it."
1339	26	"some dude once said, &quot;if you don't know me, don't 'bro' me.&quot;"
1335	38	"cars are like family. it's chill to make fun of your own, but shit might get real if you make fun of someone else's."
1336	37	"in a world that's trying to make you just like everyone else, be yourself."
1340	51	"the part of the sentence that happens after &quot;but&quot; matters way more than the part before.*"
1351	30	"someone telling you that you don't need to wear a condom is the first sign that you should."
1350	83	"the evolution of bad decisions: it might suck at first, but then it'll be funny, then a good story, then a good memory."
1352	109	"if you're the only one in the room with your bro and his girl, leave."
1342	37	"no matter how genius or well-timed what you just said was, following it with &quot;just sayin&quot; makes you sound like a tool."
1353	249	"not being mainstream for the sake of not being mainstream is pretty fucking mainstream."
1346	21	"don't overdo it, bro. if you look in the mirror more than you look at your girl, you need better priorities."
1349	11	"calling a chick's parents to ask where she is isn't a good look for you, bro."
1354	33	"when every response you get is three words or less, they probably don't want to talk."
1348	32	"you can only blame so many questionable hook-ups on alcohol before you've gotta take responsibility."
1347	20	"always assume, &quot;how old do you think I am?&quot; is a trick question."
1357	30	"there are some girls who say &quot;maybe&quot; when they mean &quot;definitely.&quot; save time by knowing who those girls are."
1355	140	"sometimes a chick friend will have your back before a girlfriend does."
1365	70	"the bro who tried and failed will always get more respect than the one who never even gave it a shot."
1358	88	"&quot;meet me at nine,&quot; does not mean, &quot;leave your house at nine.&quot;"
1362	17	"your bros are like credit cards: the less you use them, the better."
1361	62	"there's a time and place for everything. your future is not a time or a place for your past."
1359	31	"if you go shopping with your girl and she takes you to the women's section, tough it out; it might end well."
1367	46	"if you know you can't stop something from happening, at least find a good spot to watch it."
1360	61	"never do anything without an exit strategy."
1364	225	"dress like you're going to see your ex today."
1356	4	"if you drive past a cop, flash your lights for the bros behind you."
1366	46	"if the party gets busted, start counting cop cars; if it doesn't add up, there are more cops out back."
1363	184	"the teacher said you can't use wikipedia as a source, but that doesn't mean you can't use the sources wikipedia used."
1368	36	"show no mercy to bros that pass out with their shoes on."
1372	55	"the assumptions you make about someone should never be based on what you heard, bro."
1369	98	"you never know who's going to be hot three years from now."
1370	150	"earphones in =  &quot;don't talk to me.&quot;"
1371	10	"saying you're &quot;team&quot; anything is the most annoying way to be a fan of something."
1373	46	"people care a lot less about how good you are at something when you're a dick about it."
1377	80	"write essays like a  boss. if you do it right,  your rough draft can  be your final draft. "
1375	29	"the &quot;oh, i totally texted you. did you not get it?&quot; lie will only work so many times."
1379	25	"very few situations  make it okay to  interrupt a bro while  he's watching the game. "
1383	59	"the more you do  something, the less  value there is in what  you're doing. *"
1385	28	"don't waste the days in  between weekends.  handle on thursday  what you know you  won't do friday. "
1386	273	"&quot;don't&quot; and &quot;stop&quot;:  two words that are  important to obey,  especially when said  together in that order."
1374	349	"don't chase; replace."
1388	50	"even though it might  seem like it at the time,  the first thing you say  after sex shouldn't  be &quot;thank you.&quot;"
1378	127	"the amount of  facebook likes you get  doesn't indicate how  many friends you have  in real life."
1376	71	"your lack of confidence  = their lack of interest. "
1389	13	"don't tell people things  that you wouldn't want  repeated to at least five  other bros. you never  know when it will be."
1392	64	"&quot;don't worry, we never  dated. we only hooked  up,&quot; will never make your  girlfriend less pissed."
1391	321	"study up, bro. &quot;finals&quot;  aren't supposed to  stand for &quot;fuck, i never  actually learned shit.&quot; "
1394	306	"keep what you say like  a girl's skirt: long enough  to cover the important  details, but short enough  to be interesting."
1380	80	"attraction is automatic;  acting on it is a choice."
1393	96	"use back roads  responsibly. they can  get you there an hour  faster or put you in the  middle of a horror movie."
1384	88	"&quot;don't tell anyone&quot;  doesn't mean &quot;only  tell your best friends&quot;."
1381	42	"if it seems like a good  idea at 3 am, it probably  won't look as good  by 3 pm. "
1382	32	"there are solutions to  even the hardest  problems. they're just  not always that obvious. "
1387	68	"if smelling your clothes  becomes part of  deciding what to wear,  do laundry, bro."
1395	188	"nice guys don't finish  last. quitters do. "
1390	16	"finishing a handle of  alcohol and saving the  bottle as a trophy &lt;  having actual trophies. "
1399	50	"if you've got a choice  between making a  scene and making an  exit, find the nearest  door, bro. "
1398	124	"sorry, dude, but  knowing three chords  doesn't exactly mean  you get to tell every girl  that you can play guitar. "
1404	125	
1396	47	"never get mad at  someone for listening  to a band after you did,  bro. if they're legit, other  people will think so too. "
1400	164	"if it's his game, but he  gives you first controller  anyway, you know he's  a true bro."
1401	75	"body spray should not  be able to be smelled  from across the room."
1405	67	
1406	92	"when deciding whether  or not to do something,  use the one minute rule:  if it takes less than a  minute to do, handle it.*"
1411	133	"never ask anyone to  do something you  wouldn't do yourself."
1408	89	"when your bro and his  girl start combining their  names, it's time for an  intervention. "
1397	21	"don’t buy into people  that show off. a wad of  ones with a twenty on   the outside looks just  like a wad of twenties."
1403	333	
1402	125	"what you did last night  is even cooler when  you can remember it.  moderation, bro."
1414	154	"text when you want  something. call when  you need something. "
1417	192	"success isn't measured  by what you change in  yourself, but what you  change in others, bro. "
1407	198	
1412	256	"&quot;it's not you, it's me.&quot; =  &quot;it's not you that can  do a lot better, it's me.&quot;"
1409	157	"not every song with  synth is dubstep.  not every song with  screaming is screamo."
1410	949	"if you send nothing but  one-word texts and  she still replies, she's probably into you."
1420	133	"you don't have to  download every single  app in the store, bro.  you're not gonna need  that virtual fish tank."
1418	328	"you shouldn't have to  tell people to follow you.*"
1416	133	"deleting everything  doesn't mean shit if you  don't empty your trash  afterwards. don't make  rookie mistakes."
1425	133	"if you got a bunch of  clothes this year, maybe  people saw your profile  pictures and thought  you needed some."
1413	71	
1415	7864	"ladies, guys are sick of  hearing you ask where  all of the &quot;nice guys&quot; are.  they're in the friend zone,  where you left them."
1419	197	"ever wonder why people  always say it's a bad  idea to date a coworker?  because it's fucking true. "
1421	309	
1423	325	
1422	186	"when someone asks  you to choose between  two options, the right  response isn't &quot;yes.&quot;*"
1424	103	"don't spend money just  to keep someone. the  second you're down and  out, they'll be out and  down on someone else."
1426	102	"never get your girl  anything small enough  to look like a ring. it's hard  to come back from that  kind of disappointment. "
1427	29	
1428	157	
